State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date,Units of Measure,Event Type,Observation Count,Observation Percent,ArithmeticMean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,type,Address,State Name,County Name,City Name,region,Date of Last Change
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-03,Parts per billion,None,24,100,13.058333,23.9,20,22,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-04,Parts per billion,None,24,100,20.679167,37.2,19,35,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-05,Parts per billion,None,24,100,14.0125,32,17,30,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-06,Parts per billion,None,24,100,14.095833,30.4,22,28,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-07,Parts per billion,None,24,100,15.783333,35.7,17,33,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-08,Parts per billion,None,23,96,17.713043,35.6,18,33,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-09,Parts per billion,None,23,96,15.769565,25.2,17,24,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-10,Parts per billion,None,24,100,9.420833,14.2,18,13,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-11,Parts per billion,None,24,100,12.466667,21.3,10,20,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-12,Parts per billion,None,24,100,17.8125,28.7,10,26,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-13,Parts per billion,None,24,100,17.579167,25.9,4,24,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-14,Parts per billion,None,24,100,8.195833,17.9,7,16,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-15,Parts per billion,None,23,96,11.326087,23.1,17,22,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-16,Parts per billion,None,23,96,9.256522,13.8,18,12,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-17,Parts per billion,None,24,100,7.858333,20.1,17,19,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-18,Parts per billion,None,24,100,4.125,9.2,8,8,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-19,Parts per billion,None,24,100,3.0875,9.5,17,8,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-20,Parts per billion,None,24,100,7.795833,18.5,17,17,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-21,Parts per billion,None,24,100,12.525,24.7,17,23,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-22,Parts per billion,None,22,92,14.763636,24.3,17,23,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-23,Parts per billion,None,23,96,10.143478,17.8,0,16,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-24,Parts per billion,None,24,100,6.8625,16.2,17,15,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-25,Parts per billion,None,24,100,8.85,22.5,1,21,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-26,Parts per billion,None,24,100,9.720833,17.3,9,16,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-27,Parts per billion,None,24,100,7.4,19.3,7,18,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-28,Parts per billion,None,24,100,7.991667,17.3,18,16,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-29,Parts per billion,None,23,96,12.386957,23.4,8,22,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-30,Parts per billion,None,23,96,6.695652,14.1,19,13,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-31,Parts per billion,None,24,100,5.641667,13.3,18,12,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-01,Parts per billion,None,24,100,11.495833,21.2,10,20,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-02,Parts per billion,None,24,100,11.125,20.2,17,19,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-03,Parts per billion,None,24,100,7.104167,15.2,7,14,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-04,Parts per billion,None,24,100,4.433333,8.8,19,8,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-05,Parts per billion,None,23,96,5.347826,15,18,14,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-06,Parts per billion,None,23,96,3.004348,5.4,0,5,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-07,Parts per billion,None,24,100,1.929167,3.5,5,3,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-08,Parts per billion,None,24,100,2.5875,5.5,7,5,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-09,Parts per billion,None,24,100,5.4125,13,18,12,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-10,Parts per billion,None,24,100,3.241667,6.1,7,6,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-11,Parts per billion,None,24,100,3.0625,7.8,7,7,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-12,Parts per billion,None,22,92,3.904545,14,19,13,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-13,Parts per billion,None,23,96,2.113043,4.1,9,4,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-14,Parts per billion,None,24,100,4.245833,7.7,23,7,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-15,Parts per billion,None,24,100,6.5125,13.3,23,12,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-16,Parts per billion,None,24,100,9.345833,17.3,7,16,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-17,Parts per billion,None,24,100,4.683333,8.2,6,8,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-18,Parts per billion,None,24,100,4.575,14.9,8,13,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-19,Parts per billion,None,23,96,3.756522,8,18,8,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-20,Parts per billion,None,23,96,2.565217,4.5,5,4,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-21,Parts per billion,None,24,100,2.608333,6,22,6,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-22,Parts per billion,None,24,100,3.670833,10.5,18,9,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-23,Parts per billion,None,24,100,4.641667,10.3,21,9,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-24,Parts per billion,None,24,100,1.408333,6.2,0,6,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-25,Parts per billion,None,24,100,3.220833,11.3,19,10,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-26,Parts per billion,None,23,96,2.53913,8,7,8,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-27,Parts per billion,None,23,96,2.2,6.9,21,6,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-28,Parts per billion,None,24,100,2.725,7.8,19,7,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-01,Parts per billion,None,24,100,3.516667,10.1,18,9,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-02,Parts per billion,None,24,100,4.7,8.5,7,8,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-03,Parts per billion,None,24,100,4.070833,8.4,7,8,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-04,Parts per billion,None,24,100,3.933333,17,18,16,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-05,Parts per billion,None,23,96,3.921739,14.7,18,13,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-06,Parts per billion,None,23,96,4.073913,10.3,18,9,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-07,Parts per billion,None,24,100,3.304167,12.8,18,11,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-08,Parts per billion,None,24,100,2.129167,5.2,7,5,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-09,Parts per billion,None,24,100,1.945833,7.5,7,7,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-10,Parts per billion,None,24,100,1.75,4,6,4,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-11,Parts per billion,None,24,100,2.241667,7.9,19,7,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-12,Parts per billion,None,23,96,1.517391,4.3,6,4,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-13,Parts per billion,None,23,96,2.034783,3.9,9,3,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-14,Parts per billion,None,24,100,0.8875,1.4,21,1,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-15,Parts per billion,None,24,100,2.9625,9.5,6,8,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-16,Parts per billion,None,24,100,1.333333,3.5,6,3,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-17,Parts per billion,None,24,100,2.670833,8.7,19,8,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-18,Parts per billion,None,24,100,4.508333,12.4,6,11,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-19,Parts per billion,None,23,96,3.76087,7.9,5,7,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-20,Parts per billion,None,23,96,2.221739,5.4,5,5,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-21,Parts per billion,None,24,100,1.075,3.1,22,3,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-22,Parts per billion,None,24,100,2.7125,7.7,6,7,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-23,Parts per billion,None,24,100,1.758333,8,6,8,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-24,Parts per billion,None,24,100,2.475,9.1,19,8,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-25,Parts per billion,None,24,100,3.354167,13.5,6,12,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-26,Parts per billion,None,23,96,2.543478,6.9,19,6,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-27,Parts per billion,None,23,96,2.095652,6.7,19,6,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-28,Parts per billion,None,24,100,2.170833,5,18,5,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-29,Parts per billion,None,24,100,1.9875,5.2,5,5,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
49,47,1004,42602,1,40.46471,-109.561472,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-30,Parts per billion,None,24,100,2.666667,9.2,6,8,74,INSTRUMENTAL - CHEMILUMINESCENCE,,628 North 1700 West,Utah,Uintah,Vernal,"Vernal, UT",2021-04-15
